图像名称,PNSR值,SSIM值,SSIM值（自定义）,my value
00061.png,16.13823939916026,1.593547,1.6256435128076752
00196.png,15.731758196827709,1.3166132,1.3650260108949537
00290.png,19.038993623763258,1.6858432,1.714070064973391
00390.png,17.4041002279596,1.5988812,1.6242263241819577
00489.png,19.75279462189121,1.702467,1.7317236500943647
00555.png,21.463197562358918,1.6589894,1.6932058111481632
00606.png,17.29974830279916,1.6244102,1.6486526780747255
00633.png,21.376727503995593,1.7373164,1.7675385168613231
00712.png,14.154080143772916,1.5902655,1.6253195395875757
00716.png,14.67437435678989,1.5640945,1.6023533620844623
00762.png,14.441659218476177,1.2328146,1.2800228276032557
00825.png,18.202788782736818,1.6757395,1.7093854154395502
00950.png,13.07928735525514,1.5880064,1.6253821743759622
01017.png,21.090750432806338,1.6419935,1.6855057543431506
01320.png,16.108856180325354,1.1374698,1.1606084192794983
01422.png,14.901088917364152,1.1501944,1.1717598276374983
01454.png,15.774091726624846,1.5653082,1.591862767630044
01494.png,15.718556854318777,1.1507554,1.1848554082565463
01531.png,11.794922949080744,1.386619,1.4111496004558135
01673.png,15.411439200932666,1.3846437,1.421520445798532
01710.png,10.929974126573061,1.3092728,1.3344481038725586
01779.png,11.684706010861259,1.371036,1.3968567792383073
01806.png,11.897578019026964,1.2708225,1.3084965959337063
01911.png,10.842777977382775,1.4469709,1.473256038292631
01937.png,14.867494769365175,1.2968057,1.3333944885861957
02002.png,12.028656561238948,1.3477902,1.3720244726255482
02073.png,12.77334638471396,1.2552056,1.2833470331185588
02102.png,11.547981011888787,1.3696611,1.3958296630231748
02120.png,11.430102148693742,1.2908225,1.3331499147870547
02527.png,14.850488177410075,1.2879272,1.3354438233589463
02641.png,15.189853329450012,1.3681066,1.3945863629695152
02869.png,13.599654018909625,1.2227778,1.2663418449041646
03462.png,12.938289894952238,1.2004178,1.237044963521504
03473.png,17.578172320033204,1.3287787,1.3791319313595585
03600.png,12.071002821048387,1.1663284,1.2037502323476668
03813.png,14.254867951972024,1.2800002,1.3196491884875927
03878.png,15.996385088013321,1.4879537,1.5189532262997059
03989.png,16.167250341676784,1.4712756,1.501303762212682
04006.png,16.045783175756355,1.5339489,1.5634369885626715
04018.png,14.371169876044805,1.5008695,1.53361845888889
