图像名称,PNSR值,SSIM值,SSIM值（自定义）,my value
00061.png,15.622005547059443,1.5809085,1.6092775939597022
00196.png,16.1959061383511,1.364311,1.4027817089470282
00290.png,18.382855070652496,1.6559136,1.6823690596541998
00390.png,18.95303138315009,1.6763439,1.701255212261502
00489.png,17.79737177384603,1.6271193,1.6538920290112906
00555.png,20.201085322958864,1.6191704,1.6506174038439596
00606.png,16.91795063229548,1.5647106,1.5882047567577091
00633.png,19.2788833040152,1.6755028,1.7029426761991995
00712.png,14.378070896590543,1.5805054,1.612091691973792
00716.png,14.972382428852121,1.5971718,1.6294162305823185
00762.png,14.832303574884154,1.2560723,1.2971839562479228
00825.png,17.686978102518324,1.6530792,1.6843282527119325
00950.png,13.422801121561106,1.585181,1.6208596878986825
01017.png,19.767509570112882,1.6044943,1.6449800621328152
01320.png,15.616776631822937,1.1430945,1.1568408689548304
01422.png,13.355946948663131,1.1241826,1.1430899159413128
01454.png,15.913795429537153,1.4894953,1.5152508386168901
01494.png,15.825596562156575,1.1560959,1.18396481271526
01531.png,11.508113675230831,1.355768,1.3763668282006007
01673.png,15.461421194202574,1.3903747,1.4247764285646498
01710.png,12.591251774219392,1.3527746,1.3728079138279918
01779.png,12.061128397271554,1.3693947,1.391336609723954
01806.png,11.891308768080291,1.180536,1.21426563980007
01911.png,11.850480072538323,1.4570708,1.482241529783908
01937.png,15.22878551766927,1.2855735,1.3171032914322836
02002.png,11.877066267875446,1.346,1.3694672142587452
02073.png,12.64301461778289,1.2609766,1.2854630117992998
02102.png,12.080229586775662,1.3783352,1.403069893741032
02120.png,11.567652496814949,1.2892519,1.3296911872320143
02527.png,14.352836173053163,1.289965,1.3345215641532162
02641.png,15.736240346341495,1.431175,1.4563648198851578
02869.png,13.83521374976863,1.234783,1.2733578189107353
03462.png,13.14306099197111,1.2373598,1.2686056053039976
03473.png,17.089934685571254,1.3382385,1.3837020137354794
03600.png,12.365475297373838,1.197291,1.2294223666467765
03813.png,13.956648967096928,1.2932422,1.326997081187615
03878.png,16.519762671594364,1.4762536,1.5073468771911105
03989.png,15.94049675755219,1.4319992,1.4602427828333746
04006.png,16.412304656448132,1.5433879,1.5728499467954582
04018.png,14.587361744453151,1.5021901,1.5331661864616377
